Date,BP.L,SSE.L,CNA.L,NG.L
2018-01-02,515.2247924804688,1294.23828125,140.80345153808594,858.5638427734375
2018-01-03,521.8953857421875,1291.2515869140625,139.3076934814453,850.9933471679688
2018-01-04,527.6699829101562,1294.23828125,141.40179443359375,856.27294921875
2018-01-05,527.271728515625,1318.1324462890625,145.7395477294922,865.0387573242188
2018-01-08,525.0814208984375,1323.6075439453125,144.6426544189453,861.25341796875
2018-01-09,525.6787109375,1304.194091796875,141.00291442871094,847.4074096679688
2018-01-10,528.167724609375,1299.2161865234375,140.10543823242188,835.2543334960938
2018-01-11,530.6567993164062,1312.1585693359375,141.05276489257812,841.530029296875
2018-01-12,532.4489135742188,1315.145263671875,142.74798583984375,839.0397338867188
2018-01-15,530.35791015625,1324.1053466796875,143.09701538085938,838.7409057617188
2018-01-16,516.0215454101562,1327.0921630859375,143.7950439453125,838.143310546875
2018-01-17,514.0301513671875,1336.05224609375,142.00010681152344,840.3346557617188
2018-01-18,514.2293090820312,1294.512451171875,140.60403442382812,827.3850708007812
2018-01-19,507.6581726074219,1285.5501708984375,138.65951538085938,827.285400390625
2018-01-22,513.5323486328125,1291.027099609375,139.60682678222656,824.795166015625
2018-01-23,513.432861328125,1289.5335693359375,139.15809631347656,817.3241577148438
2018-01-24,513.2338256835938,1274.0987548828125,136.11666870117188,802.7805786132812
2018-01-25,514.4283447265625,1257.17041015625,134.52114868164062,792.5205078125
2018-01-26,514.0301513671875,1276.0902099609375,134.27186584472656,803.8764038085938
2018-01-29,513.333251953125,1294.512451171875,132.92567443847656,801.3860473632812
2018-01-30,505.66705322265625,1285.0523681640625,131.9783172607422,798.098876953125
2018-01-31,498.89697265625,1298.9931640625,133.07522583007812,801.5852661132812
2018-02-01,499.2952575683594,1271.1112060546875,130.4825439453125,794.5128784179688
2018-02-02,487.2981872558594,1256.1748046875,128.23887634277344,788.3367919921875
2018-02-05,479.93072509765625,1234.2677001953125,126.99236297607422,778.17626953125
2018-02-06,472.9117126464844,1186.4703369140625,123.75150299072266,745.8020629882812
2018-02-07,482.86773681640625,1213.85400390625,127.44111633300781,766.22265625
2018-02-08,478.9849548339844,1200.4111328125,126.89263916015625,757.6558837890625
2018-02-09,467.9834899902344,1184.47900390625,124.44953918457031,746.5989379882812
2018-02-12,476.6950378417969,1177.01025390625,125.74588775634766,746.0014038085938
2018-02-13,473.8575439453125,1179.9976806640625,126.19462585449219,733.9480590820312
2018-02-14,472.8121643066406,1185.972412109375,127.04224395751953,741.3194580078125
2018-02-15,467.75543212890625,1183.4830322265625,126.0450210571289,738.0323486328125
2018-02-16,471.389892578125,1194.9342041015625,127.79013061523438,746.6985473632812
2018-02-19,472.0372009277344,1196.4283447265625,128.33859252929688,744.5071411132812
2018-02-20,472.983154296875,1207.8795166015625,130.3828125,745.1047973632812
2018-02-21,470.1950988769531,1214.352294921875,131.82875061035156,743.7102661132812
2018-02-22,471.8878479003906,1230.7825927734375,141.75082397460938,748.0930786132812
2018-02-23,474.0784912109375,1246.21728515625,143.7451629638672,755.06591796875
2018-02-26,478.8082580566406,1248.20849609375,143.49588012695312,762.7362670898438
2018-02-27,476.1695251464844,1235.76123046875,141.40179443359375,753.5718383789062
2018-02-28,473.13250732421875,1219.828857421875,142.5984344482422,737.3348999023438
2018-03-01,471.58917236328125,1215.845947265625,141.00291442871094,740.5225219726562
2018-03-02,462.1293640136719,1208.875244140625,141.00291442871094,736.3387451171875
2018-03-05,468.1537780761719,1210.3690185546875,141.65110778808594,746.798095703125
2018-03-06,471.14105224609375,1209.87109375,140.7536163330078,754.9664916992188
2018-03-07,469.5975646972656,1227.2972412109375,141.60122680664062,776.4827880859375
2018-03-08,472.983154296875,1242.2340087890625,141.252197265625,788.5360107421875
2018-03-09,476.1695251464844,1251.693603515625,141.40179443359375,780.6665649414062
2018-03-12,475.9206237792969,1228.29296875,140.4046173095703,780.76611328125
2018-03-13,471.9873962402344,1217.339599609375,138.80906677246094,773.0960083007812
2018-03-14,462.7765808105469,1219.828857421875,138.2606201171875,775.486572265625
2018-03-15,462.57745361328125,1224.309814453125,138.31048583984375,767.01953125
2018-03-16,471.7384033203125,1233.769775390625,137.9615020751953,777.6781616210938
2018-03-19,457.7978515625,1214.352294921875,135.3188934326172,762.9354858398438
2018-03-20,461.9303283691406,1206.8837890625,132.37721252441406,758.3532104492188
2018-03-21,470.6929016113281,1218.33544921875,132.12794494628906,757.0582885742188
2018-03-22,461.3327941894531,1207.8795166015625,131.52955627441406,754.2691650390625
2018-03-23,460.48638916015625,1226.3013916015625,134.32174682617188,752.3765258789062
2018-03-26,467.5562438964844,1222.3184814453125,134.72064208984375,751.08154296875
2018-03-27,473.3316345214844,1259.1624755859375,137.01412963867188,760.5447387695312
2018-03-28,469.3985290527344,1288.5374755859375,141.05276489257812,802.1827392578125
2018-03-29,477.2150573730469,1270.61376953125,141.8006591796875,799.0950317382812
2018-04-03,477.4640197753906,1255.1790771484375,138.8589630126953,792.5205078125
2018-04-04,479.7542724609375,1260.1580810546875,139.35755920410156,799.6926879882812
2018-04-05,497.6778259277344,1269.6175537109375,140.8533477783203,820.91015625
2018-04-06,496.28369140625,1291.027099609375,142.6981658935547,821.30859375
2018-04-09,491.45440673828125,1294.0145263671875,143.14686584472656,830.5726928710938
2018-04-10,503.05499267578125,1276.0902099609375,142.14968872070312,821.8068237304688
2018-04-11,503.7518615722656,1285.5501708984375,138.50991821289062,824.2969970703125
2018-04-12,502.35784912109375,1291.027099609375,139.15809631347656,820.4120483398438
2018-04-13,502.1587219238281,1305.4656982421875,140.3048858642578,823.1015625
2018-04-16,494.24249267578125,1290.03125,140.10543823242188,812.5426635742188
2018-04-17,494.59100341796875,1300.9847412109375,142.39898681640625,816.9256591796875
2018-04-18,507.4362487792969,1316.917236328125,144.8420867919922,822.8027954101562
2018-04-19,514.3068237304688,1317.9127197265625,145.2908477783203,807.0640258789062
2018-04-20,515.999755859375,1321.8961181640625,145.78944396972656,809.7536010742188
2018-04-23,519.38525390625,1313.9298095703125,146.1883087158203,793.4169921875
2018-04-24,531.3343505859375,1322.393798828125,146.13845825195312,798.497314453125
2018-04-25,521.7750854492188,1331.85400390625,146.78662109375,802.7805786132812
2018-04-26,533.0269775390625,1352.2677001953125,150.1770782470703,823.1015625
2018-04-27,535.1182861328125,1377.6597900390625,152.4207763671875,838.442138671875
2018-04-30,535.7156982421875,1375.17041015625,153.36810302734375,839.5377197265625
2018-05-01,545.3744506835938,1377.1619873046875,154.0162811279297,842.725341796875
2018-05-02,545.0757446289062,1386.1236572265625,155.1630401611328,841.7291259765625
2018-05-03,541.590576171875,1380.1494140625,153.71710205078125,842.5261840820312
2018-05-04,555.7302856445312,1389.609375,154.2156982421875,847.7060546875
2018-05-08,548.06298828125,1381.1448974609375,153.21852111816406,838.7409057617188
2018-05-09,569.5711669921875,1398.0733642578125,155.01344299316406,841.031982421875
2018-05-10,561.6783447265625,1395.5836181640625,146.16757202148438,840.633544921875
2018-05-11,562.1763305664062,1400.5628662109375,146.81610107421875,842.9246826171875
2018-05-14,568.151611328125,1406.03955078125,148.81158447265625,847.0088500976562
2018-05-15,574.823974609375,1393.59228515625,148.063232421875,833.76025390625
2018-05-16,573.5292358398438,1384.1322021484375,140.5802459716797,829.277587890625
2018-05-17,581.5960083007812,1403.550048828125,143.57347106933594,860.7553100585938
2018-05-18,583.8864135742188,1411.0185546875,144.32177734375,878.6856689453125
2018-05-21,590.35986328125,1421.4742431640625,146.21746826171875,884.363525390625
2018-05-22,585.9779663085938,1421.4742431640625,147.11541748046875,883.0687255859375
2018-05-23,574.6246337890625,1434.41943359375,147.21517944335938,881.773681640625
2018-05-24,564.1678466796875,1409.524658203125,144.22203063964844,876.494384765625
2018-05-25,552.8148193359375,1415.4991455078125,144.32177734375,876.5938720703125
2018-05-29,556.8980712890625,1369.1959228515625,143.27415466308594,876.1953125
2018-05-30,571.13916015625,1365.7100830078125,144.37164306640625,871.1150512695312
2018-05-31,573.927734375,1361.7271728515625,145.5689239501953,830.3402099609375
2018-06-01,574.3260498046875,1357.24609375,144.62110900878906,825.4576416015625
2018-06-04,576.5169067382812,1369.1959228515625,144.82061767578125,836.817138671875
2018-06-05,574.6246337890625,1344.7994384765625,142.67552185058594,823.9630126953125
2018-06-06,574.525390625,1341.313720703125,144.97030639648438,821.9700317382812
2018-06-07,587.1729125976562,1350.773681640625,145.96803283691406,826.8526000976562
2018-06-08,581.3968505859375,1336.832763671875,145.16983032226562,825.5574951171875
2018-06-11,584.18505859375,1342.3095703125,144.27188110351562,829.3438110351562
2018-06-12,576.1185913085938,1344.301025390625,149.65963745117188,832.8313598632812
2018-06-13,570.9400024414062,1340.31787109375,148.4623565673828,828.6463012695312
2018-06-14,583.0896606445312,1354.2589111328125,152.90223693847656,831.3366088867188
2018-06-15,562.6741943359375,1344.301025390625,151.90452575683594,821.9700317382812
2018-06-18,569.4462280273438,1338.82421875,151.90452575683594,824.261962890625
2018-06-19,568.350830078125,1343.8033447265625,153.6505584716797,824.0626220703125
2018-06-20,562.076904296875,1339.3221435546875,154.7979278564453,829.4435424804688
2018-06-21,557.19677734375,1327.373046875,154.89773559570312,820.9736938476562
2018-06-22,574.2263793945312,1345.2969970703125,157.6414794921875,831.0379028320312
2018-06-25,554.7072143554688,1336.3350830078125,157.29226684570312,827.8490600585938
2018-06-26,561.080810546875,1342.8074951171875,157.8909149169922,829.9415893554688
2018-06-27,579.9031982421875,1342.8074951171875,158.68910217285156,833.0305786132812
2018-06-28,580.10205078125,1351.7694091796875,158.68910217285156,835.4220581054688
2018-06-29,575.9195556640625,1349.280029296875,157.29226684570312,835.4220581054688
2018-07-02,570.8405151367188,1352.765380859375,158.43966674804688,838.8099975585938
2018-07-03,579.0067749023438,1366.7064208984375,160.9340057373047,854.7532958984375
2018-07-04,577.6123657226562,1375.6683349609375,160.38526916503906,852.2620849609375
2018-07-05,580.10205078125,1392.596435546875,161.6324005126953,856.048583984375
2018-07-06,576.7161254882812,1394.090087890625,162.7299346923828,873.3867797851562
2018-07-09,582.193603515625,1387.61767578125,163.2786407470703,864.7178344726562
2018-07-10,587.0731811523438,1368.69775390625,162.67999267578125,848.7745361328125
2018-07-11,568.350830078125,1366.2083740234375,159.58706665039062,847.379638671875
2018-07-12,569.0479125976562,1385.128173828125,160.08590698242188,858.3405151367188
2018-07-13,568.4503784179688,1381.1448974609375,159.78660583496094,853.5574951171875
2018-07-16,555.2051391601562,1359.73583984375,157.09271240234375,837.3152465820312
2018-07-17,557.89404296875,1378.1578369140625,155.34671020507812,842.297607421875
2018-07-18,559.8857421875,1378.6552734375,153.45103454589844,837.0164794921875
2018-07-19,567.5541381835938,1346.2928466796875,151.75489807128906,838.012939453125
2018-07-20,564.9647827148438,1357.7445068359375,152.25372314453125,842.098388671875
2018-07-23,564.56640625,1356.7486572265625,152.7027130126953,834.4257202148438
2018-07-24,565.7615356445312,1330.858154296875,150.1085968017578,815.0946044921875
2018-07-25,563.6698608398438,1332.849853515625,150.05870056152344,816.4896850585938
2018-07-26,562.1763305664062,1255.302978515625,150.8070068359375,823.0661010742188
2018-07-27,564.9647827148438,1258.789794921875,152.10406494140625,822.9664306640625
2018-07-30,563.1723022460938,1246.33642578125,152.35350036621094,807.6212158203125
2018-07-31,570.9400024414062,1245.340087890625,148.4124755859375,810.4113159179688
2018-08-01,560.881591796875,1236.8720703125,143.423828125,787.6922607421875
2018-08-02,553.9102172851562,1236.3736572265625,141.4782257080078,796.0624389648438
2018-08-03,558.1927490234375,1252.8125,143.22425842285156,805.9273071289062
2018-08-06,564.4669189453125,1247.3326416015625,144.32177734375,804.0341796875
2018-08-07,573.927734375,1255.302978515625,147.5644073486328,806.724365234375
2018-08-08,574.3260498046875,1271.2435302734375,150.4578094482422,808.7172241210938
2018-08-09,562.1539916992188,1275.228515625,149.65963745117188,807.5216064453125
2018-08-10,553.7874755859375,1265.763671875,147.96348571777344,815.7921142578125
2018-08-13,556.0783081054688,1263.2730712890625,148.063232421875,813.500244140625
2018-08-14,553.0901489257812,1264.7677001953125,146.86598205566406,815.4932250976562
2018-08-15,542.8311767578125,1252.8125,145.02017211914062,818.283203125
2018-08-16,546.4168090820312,1259.287841796875,146.06777954101562,821.5714111328125
2018-08-17,546.4168090820312,1260.2841796875,145.5689239501953,826.4541015625
2018-08-20,549.7037963867188,1257.2955322265625,144.471435546875,827.8490600585938
2018-08-21,549.4048461914062,1252.31396484375,145.16983032226562,824.9594116210938
2018-08-22,552.3928833007812,1248.3291015625,143.37391662597656,815.2938232421875
2018-08-23,555.2815551757812,1248.3291015625,143.423828125,816.2904052734375
2018-08-24,561.456787109375,1245.83837890625,141.67779541015625,811.40771484375
2018-08-28,557.4725952148438,1256.79736328125,141.6278839111328,813.6995239257812
2018-08-29,552.3928833007812,1245.83837890625,142.52586364746094,806.3257446289062
2018-08-30,554.2852172851562,1248.8271484375,143.3240509033203,805.9273071289062
2018-08-31,545.1220092773438,1248.3291015625,142.97482299804688,807.1229858398438
2018-09-03,551.4965209960938,1256.79736328125,145.2696075439453,807.7208251953125
2018-09-04,550.6996459960938,1261.2801513671875,142.8750762939453,805.3294067382812
2018-09-05,544.1259765625,1259.287841796875,143.07460021972656,800.0482788085938
2018-09-06,539.0462646484375,1263.771240234375,150.2083740234375,807.4220581054688
2018-09-07,534.7633666992188,1247.8309326171875,147.76394653320312,802.0410766601562
2018-09-10,536.35693359375,1255.8011474609375,150.05870056152344,803.2367553710938
2018-09-11,541.835205078125,1245.83837890625,149.41018676757812,805.030517578125
2018-09-12,550.6996459960938,1142.7242431640625,144.0224609375,799.9485473632812
2018-09-13,546.815185546875,1115.8245849609375,144.0723419189453,793.7706909179688
2018-09-14,548.2096557617188,1079.959228515625,142.97482299804688,788.4893798828125
2018-09-17,546.5166015625,1118.3154296875,145.11996459960938,794.1693115234375
